,locus,start,end,nbps,nsnps,gene_tree
2126,2126,0,1000,1000,82,"((r3:1e-06,((r1:0.005073,r0:0.005072):0.002001,r2:0.001003):0.001003):0.012446,(r7:0.007558,(r5:0.003038,r4:0.002003):0.015165):0.026672,r6:0.009286);"
2127,2127,0,1000,1000,52,"((r1:0.006118,r0:0.004025):0.006145,r3:0.005084,((r5:0.011447,((r6:0.000999,r2:1e-06):0.000998,r7:1e-06):0.00387):0.001993,r4:0.015265):0.001128);"
2128,2128,0,1000,1000,51,"((r5:0.006034,r6:0.002002,r3:0.001):0.001,r1:0.00706,(((r7:0.003021,r0:0.008118):0.001264,r4:0.009871):0.003024,r2:0.008374):0.002747);"
2129,2129,0,1000,1000,46,"((r6:0.002015,r7:1e-06):0.000993,(r1:0.012273,((r0:0.005098,r5:0.006113):0.000963,r3:0.004061):0.003044,r2:0.004039):0.003047,r4:0.007139);"
2130,2130,0,1000,1000,101,"((r1:0.007043,(r6:1e-06,r5:0.008043):0.000997):0.005013,((r0:0.014166,r7:0.000987):0.004984,(r3:0.009783,r4:0.008758):0.011901):0.025693,r2:0.007079);"
2131,2131,0,1000,1000,58,"(((r2:0.008611,r1:0.020605):0.013012,r5:0.006042,r3:1e-06,r0:0.004017):0.001002,r7:1e-06,r4:0.006042,r6:0.002005);"
2132,2132,0,1000,1000,47,"(r5:0.012567,(((r2:1e-06,r4:0.004089):0.002063,r6:0.004098):0.006208,(r3:0.000979,r0:0.006206):0.005279):0.001101,(r1:0.007184,r7:0.00419):0.002016);"
2133,2133,0,1000,1000,97,"((r3:0.008291,r5:0.020691):0.002724,(((r1:0.002995,r0:0.007127):0.00925,(r7:0.004002,r6:0.00407):0.003043):0.000251,r4:0.00889):0.003091,r2:0.032845);"
2134,2134,0,1000,1000,56,"(r6:0.003003,r4:0.007274,(((r1:0.008257,r0:0.003014):0.006169,r7:0.004062,r2:0.001004):0.004149,(r3:0.005186,r5:0.013686):0.000868):0.008385);"
2135,2135,0,1000,1000,66,"(r4:0.005058,r5:0.007093,((((r0:0.004029,r6:0.000999):0.007072,(r1:0.013204,r2:0.002011):0.000998):0.002023,r7:0.020577):0.000987,r3:0.00201):0.004031);"
2136,2136,0,1000,1000,78,"(((r1:0.004014,r0:0.000997):0.007053,r5:0.003):0.011108,((r6:1e-06,r3:0.00401):0.000996,r4:0.013126):0.003013,r2:0.006024,r7:0.025426);"
2137,2137,0,1000,1000,65,"(r0:0.008054,(r4:0.006034,r5:0.009076):0.007064,(((r7:1e-06,r3:0.001):0.006041,r6:0.010087):0.001993,(r2:1e-06,r1:0.011087):0.00502):0.000989);"
2138,2138,0,1000,1000,63,"((r1:0.009765,r2:0.017433):0.014267,(r5:0.007085,r3:1e-06):0.006063,(r0:0.009174,r4:0.003038):0.000988,(r6:1e-06,r7:1e-06):0.001002);"
2139,2139,0,1000,1000,55,"(r7:0.000992,r4:0.011131,(((r0:0.005024,r1:0.009107):0.006052,(r6:0.006039,r2:0.003014):0.000991):0.004031,(r3:1e-06,r5:0.005023):0.002007):0.003026);"
2140,2140,0,1000,1000,82,"(((r6:1e-06,r7:0.001002):0.040647,(r2:0.005397,(r1:0.003016,r0:0.002004):0.011291):0.002522):0.006365,r3:0.002003,(r4:0.001999,r5:0.003023):0.009119);"
2141,2141,0,1000,1000,66,"(r1:0.017229,r5:0.02134,r3:0.002008,(r4:0.008058,((r7:0.001001,r2:0.004032):0.002011,r6:1e-06):0.001003,r0:0.005024):0.003011);"
2142,2142,0,1000,1000,90,"((((r5:0.011096,(r2:0.002004,r6:0.001001):0.002006):0.002007,r3:0.001):0.001991,(r0:0.004016,r1:0.005028):0.009099):0.008068,r7:0.014225,r4:0.030814);"
2143,2143,0,1000,1000,73,"(r1:0.004035,(((((r2:0.002001,r7:0.005067):0.001166,r4:0.011094):0.002017,r5:0.007275):0.003896,r3:0.009215):0.005092,r6:0.013478):0.008258,r0:0.00922);"
2144,2144,0,1000,1000,87,"(r6:0.004099,((r1:0.006126,r7:0.002033):0.003066,(r3:0.006357,((r4:0.029321,r0:0.012377):0.005977,r5:0.012689):0.00726):0.000776):0.005103,r2:0.004073);"
2145,2145,0,1000,1000,94,"(r0:0.01169,((r4:0.005391,r5:0.000674):0.004677,(((r6:1e-06,r2:1e-06):0.001001,r3:1e-06):0.001553,r1:0.014695):0.004866):0.047667,r7:0.009759);"
2146,2146,0,1000,1000,117,"(((((r7:0.002077,(r6:0.014368,r4:0.009265):0.000902):0.028462,r5:0.004159):0.031109,r2:0.008016):0.018738,r0:0.011021):0.002248,r1:0.005067,r3:0.001007);"
2147,2147,0,1000,1000,51,"(r1:0.009055,((r7:1e-06,r4:0.008043):0.003006,(r0:0.005015,r5:0.004007,r6:0.001):0.015188):0.004017,r3:1e-06,r2:0.002001);"
2148,2148,0,1000,1000,53,"(r2:1e-06,(r5:0.025473,((r0:0.002,r1:0.004019):0.006035,r3:0.002003,(r7:0.004014,r6:0.00301):0.000999):0.000986):0.003023,r4:0.002003);"
2149,2149,0,1000,1000,62,"(r6:0.001986,(r0:0.000972,r1:0.005128):0.008376,((r7:0.024963,r2:0.000831):0.005399,(r3:0.002026,(r5:0.000999,r4:0.003045):0.003056):0.011523):0.004175);"
2150,2150,0,1000,1000,42,"(r0:0.007044,r1:0.006026,((r3:0.007036,r2:1e-06):0.001001,r5:0.008041):0.001002,r7:0.004012,(r6:1e-06,r4:0.00704):0.001001);"
2151,2151,0,1000,1000,80,"((r0:0.004039,r6:1e-06):0.009275,((r1:0.017183,r3:0.006901):0.005958,((r5:0.010575,r4:0.014476):0.006316,r2:0.004057):0.003899):0.005292,r7:0.006128);"
2152,2152,0,1000,1000,44,"(r7:1e-06,(r0:0.002008,r1:0.007062):0.003015,(r3:1e-06,r2:1e-06):0.002005,((r5:0.006046,r4:0.005028):0.004048,r6:0.000982):0.015248);"
2153,2153,0,1000,1000,45,"(((r7:0.0116,r2:1e-06):0.002053,r6:0.001034):0.003292,(r4:0.00936,r5:0.004723):0.003621,((r1:0.002028,r0:0.008476):0.00509,r3:0.001189):0.005233);"
2154,2154,0,1000,1000,80,"((r3:1e-06,r0:0.006034):0.005025,(r5:0.014154,r1:0.032701,(r4:0.009094,r7:0.004034):0.001996):0.001001,(r2:0.004025,r6:0.000998):0.003021);"
2155,2155,0,1000,1000,74,"(r7:0.002004,r0:0.005072,r1:0.003026,((r2:0.008742,r4:0.022306):0.010755,(r5:0.006096,r3:1e-06,r6:0.001002):0.003357):0.024565);"
2156,2156,0,1000,1000,64,"((r7:1e-06,r0:0.013352):0.006845,(r1:0.009381,(r6:0.004055,r3:0.002005):0.005925):0.00405,(r5:0.003019,r2:1e-06,r4:0.007124):0.012672);"
2157,2157,0,1000,1000,87,"(((r3:1e-06,r0:0.008186):0.003041,r6:0.00101,r5:0.011415):0.003721,r1:0.02292,((r7:0.003015,r4:0.008274):0.003022,r2:0.020343):0.022829);"
2158,2158,0,1000,1000,134,"((r5:0.008106,r4:0.006074):0.002019,(r0:0.00815,r1:0.011178):0.006091,((r7:0.00298,r3:0.005062):0.076744,(r2:0.000958,r6:0.007108):0.010272):0.007043);"
2159,2159,0,1000,1000,90,"(r7:1e-06,r0:0.006036,r1:0.003008,(r2:0.007124,(r4:0.016458,((r3:0.002841,r5:0.007011):0.001319,r6:0.007039):0.008442):0.037161):0.000936);"
2160,2160,0,1000,1000,56,"(r2:1e-06,(r0:0.008053,r1:0.022463):0.010108,(r6:0.000999,r3:0.001):0.002001,(r5:0.003702,r4:0.003626):0.003703,r7:0.002);"
2161,2161,0,1000,1000,81,"(r1:1e-06,r0:0.005025,(((r7:0.001001,r6:1e-06):0.004042,(r3:0.004053,r5:0.01112):0.001955):0.036488,(r2:1e-06,r4:0.007055):0.007077):0.005039);"
2162,2162,0,1000,1000,56,"(r7:1e-06,(r5:0.005052,r4:0.008094):0.001989,((r1:0.016324,r3:0.003004):0.006057,r2:0.005039):0.005047,r0:0.008056,r6:1e-06);"
2163,2163,0,1000,1000,59,"(r4:0.025693,r6:0.002004,(r5:0.008093,(r0:0.006066,r1:0.008094):0.004027):0.002007,r2:1e-06,(r7:0.001,r3:0.001002):0.00301);"
2164,2164,0,1000,1000,92,"(((r0:0.012715,r1:0.005699):0.028843,(r2:0.002011,r7:0.000996):0.020385):0.009368,((r5:0.002001,r4:0.006044):0.003017,r6:1e-06):0.00199,r3:0.00504);"
2165,2165,0,1000,1000,80,"(((r6:0.007233,(r1:0.007231,r0:0.005101):0.006242):0.004124,r7:0.003041):0.004078,(r3:0.005167,(r4:0.015579,r5:0.003227):0.010762):0.02508,r2:1e-06);"
2166,2166,0,1000,1000,83,"((r6:0.002002,r3:1e-06,r0:0.00703):0.008071,((r1:0.010077,r2:0.001006):0.003026,r7:0.001011):0.00603,(r4:0.014257,r5:0.00395):0.02777);"
2167,2167,0,1000,1000,78,"((((r4:0.013636,r5:0.00616):0.006226,r2:0.001981):0.013705,r7:0.002164):0.014565,r6:0.00313,(r0:0.005247,(r3:0.00093,r1:0.011445):0.007183):0.004107);"
2168,2168,0,1000,1000,85,"(r6:0.001143,r2:0.004891,(r7:0.019746,((r0:0.014192,((r5:0.004691,r4:0.004752):0.003631,r3:0.001001):0.000998):0.000949,r1:0.008121):0.017373):0.009114);"
2169,2169,0,1000,1000,44,"(((r0:0.002002,r1:0.007291):0.005184,r7:0.00934):0.002035,(r4:0.004109,r5:0.00512):0.003047,((r6:0.003068,r3:0.00515):0.002042,r2:0.003068):0.001007);"
2170,2170,0,1000,1000,113,"(((((r3:0.003005,(r0:0.005036,r1:0.0101):0.001993):0.000998,r5:0.008046):0.002008,r6:0.005018):0.000887,r7:0.004122):0.063177,r4:0.011201,r2:0.002963);"
2171,2171,0,1000,1000,98,"((((r1:0.008257,r0:0.007205):0.001968,r6:0.005118):0.005646,(r5:0.060816,r4:1e-06):0.022384):0.003675,r7:0.002018,r2:0.001008,r3:1e-06);"
2172,2172,0,1000,1000,85,"(((r5:0.005272,r4:0.020487):0.002997,r7:1e-06):0.001143,r3:0.005063,((r2:0.002016,r6:0.002012):0.013903,(r0:0.010434,r1:0.006136):0.001773):0.035117);"
2173,2173,0,1000,1000,55,"(r0:0.013685,(r6:1e-06,r3:0.001006):0.003032,((r1:0.005081,r2:0.007167,r4:0.009292):0.002866,(r7:0.006345,r5:0.00705):0.004129):0.004312);"
2174,2174,0,1000,1000,72,"(r4:0.006094,(((r0:0.010394,r2:0.001999):0.008121,r7:0.010596):0.018098,(r3:0.004058,r5:0.007145):0.003008,r1:0.007945):0.003244,r6:0.002);"
2175,2175,0,1000,1000,58,"(r1:0.009908,r7:0.005864,((((r0:0.011126,r2:0.001001):0.001002,r3:0.003011):0.001,r6:0.002007):0.005046,(r5:0.007076,r4:0.003003):0.00811):0.002403);"
2176,2176,0,1000,1000,75,"((r2:0.004052,(r7:0.002007,r5:0.008113,r0:0.012342):0.003022):0.006485,r1:0.007876,((r4:0.009314,r3:0.000911):0.013371,r6:0.012807):0.005014);"
2177,2177,0,1000,1000,82,"(r4:0.009273,(((r0:0.009241,r7:1e-06):0.002303,r5:0.010162):0.010921,((r6:0.000994,r3:1e-06):0.0056,r1:0.005542):0.01711):0.011089,r2:0.013568);"
2178,2178,0,1000,1000,64,"((r6:0.000979,r4:0.009079):0.007393,r5:0.01388,(r7:0.005024,((r2:0.003007,(r0:0.004017,r1:0.006029):0.005026):0.003008,r3:0.003007):0.001999):0.004006);"
2179,2179,0,1000,1000,70,"(((r5:0.00502,r2:0.001001,r6:0.002003,r3:0.003007):0.011129,r4:0.010094):0.015288,r7:0.003008,(r1:0.006034,r0:0.010108):0.005049);"
2180,2180,0,1000,1000,70,"(((r0:0.004011,r6:1e-06):0.004,(((r7:0.001981,r4:0.009092):0.011192,r1:0.006002):0.013213,r5:0.007067):0.006048):0.008079,r3:0.001001,r2:0.001);"
2181,2181,0,1000,1000,68,"(r3:0.001013,r5:0.007223,r4:0.008245,(r6:0.002037,((r0:0.022159,r1:0.009358):0.017421,r7:0.012508,r2:0.002039):0.001017):0.001013);"
2182,2182,0,1000,1000,73,"((r1:0.011141,r6:0.001002):0.001003,r5:0.006041,((r0:0.011163,r7:0.024775):0.001936,r4:0.019226):0.001174,r3:1e-06,r2:1e-06);"
2183,2183,0,1000,1000,74,"(r3:0.007074,(r4:0.016309,r6:0.005038,r0:0.016343):0.001003,((r5:0.013169,r1:0.012103):0.003306,(r7:0.001004,r2:0.002011):0.001007):0.001006);"
2184,2184,0,1000,1000,69,"((r4:0.005039,r5:0.009082):0.00099,(r7:0.009085,(r0:0.008095,r1:0.023518):0.006054):0.00199,r3:0.00502,r6:0.001002,r2:0.002004);"
2185,2185,0,1000,1000,66,"((r1:0.01016,r0:0.00708):0.003013,(r4:0.01748,((r3:0.001003,r6:0.001003):0.001606,r5:0.011002):0.006643):0.010229,(r7:1e-06,r2:1e-06):0.000991);"
2186,2186,0,1000,1000,61,"(r7:0.017299,((r0:0.006026,r1:0.006029,(r5:0.009078,r4:0.006045):0.001995):0.002009,(r6:1e-06,r3:0.001002):0.002005):0.005041,r2:0.004012);"
2187,2187,0,1000,1000,87,"(r7:0.002025,r5:0.011253,(((r0:0.016408,r2:0.026499):0.011893,r1:0.013314,(r3:1e-06,r6:0.001001):0.002007):0.002024,r4:0.012323):0.000974);"
2188,2188,0,1000,1000,75,"(r2:0.004103,(r4:0.005971,((r1:0.00603,r0:0.0031):0.002247,(r3:0.00395,r5:0.007216):0.001812):0.002024):0.001071,(r7:0.010332,r6:0.009223):0.028338);"
2189,2189,0,1000,1000,98,"(r2:0.000999,(r6:1e-06,r1:0.004005):0.004004,(r4:0.008041,r5:0.008052):0.000993,((r7:0.000995,r3:0.00201):0.014195,r0:0.01839):0.040463);"
2190,2190,0,1000,1000,115,"(r2:0.001002,r1:0.006035,r0:0.007041,(((r7:0.002005,r5:0.006026):0.002008,r6:0.000997):0.014069,r4:0.023715):0.056917,r3:1e-06);"
2191,2191,0,1000,1000,105,"(r5:0.005514,(r4:0.014034,r7:0.037381):0.00695,((((r0:0.006082,r3:0.00099):0.004078,r1:0.014432):0.001989,r6:0.000994):0.013521,r2:0.001866):0.014275);"
2192,2192,0,1000,1000,74,"((r3:0.008096,r2:0.001042):0.007886,((r0:0.00504,r1:1e-06):0.009187,((r5:0.007124,r4:0.006093):0.004048,r6:0.005073):0.000973):0.005682,r7:0.020664);"
2193,2193,0,1000,1000,71,"((r7:0.003025,r6:0.001006,(r0:0.008016,r1:0.006986):0.001283,r5:0.0133):0.011372,r3:0.006034,(r4:0.006107,r2:0.003002):0.017809);"
2194,2194,0,1000,1000,82,"((r3:0.001067,(r0:0.007067,r1:0.007203):0.000974):0.014726,((r4:0.009186,r2:0.001002):0.001003,r7:0.001001):0.000677,(r5:0.006847,r6:0.004391):0.039688);"
2195,2195,0,1000,1000,52,"(r3:0.001001,(r6:0.002,r2:1e-06):0.025813,(r5:0.002009,r4:0.004035):0.003013,r7:1e-06,(r0:0.005841,r1:0.004703):0.006652);"
2196,2196,0,1000,1000,67,"((r0:0.008258,((r6:0.003701,(r7:0.003032,r3:0.00304):0.001662):0.00377,r1:0.032019):0.005173):0.003032,(r5:0.006143,r4:0.005103):0.003045,r2:0.000993);"
2197,2197,0,1000,1000,64,"(((r3:0.002001,((r6:0.003001,r2:0.002):0.007059,(r0:0.003022,r1:0.001996):0.025592):0.007029):0.000995,r5:0.006014):0.002002,r4:0.005009,r7:1e-06);"
2198,2198,0,1000,1000,31,"(r3:1e-06,r2:0.001005,r4:0.005109,(r6:0.002008,(r0:0.005136,r1:0.004087):0.002002,r5:0.011295):0.002012,r7:0.001003);"
2199,2199,0,1000,1000,61,"(r7:0.003008,r6:0.001001,((r1:0.005051,(r3:0.002003,r0:0.010123,r2:0.008066):0.006064):0.007134,r4:0.005039):0.011201,r5:0.005024);"
2200,2200,0,1000,1000,65,"(((r0:0.006251,r1:0.014757):0.001918,r5:0.010354):0.003066,r6:0.006112,(r7:0.009309,(r4:0.00406,r3:0.006136):0.004117):0.004071,r2:0.005083);"
2201,2201,0,1000,1000,121,"((r7:0.075797,((r2:1e-06,r4:0.010083,(r5:0.007069,r3:0.005044):0.000985):0.002005,r0:0.005032):0.012162):0.00512,r1:0.005035,r6:0.001999);"
2202,2202,0,1000,1000,63,"(((((r1:0.006034,r0:0.005026):0.000992,r2:1e-06):0.001993,r7:0.004026):0.010118,(r4:0.005015,r6:1e-06):0.005027):0.013211,r5:0.010121,r3:0.001967);"
2203,2203,0,1000,1000,92,"((((((r6:0.001,r7:0.001006):0.002957,r4:0.00829):0.006333,r5:0.067561):0.001777,r1:0.007313):0.001007,r3:0.00321):0.001823,r2:0.000999,r0:0.006073);"
2204,2204,0,1000,1000,141,"((((r4:0.003007,r2:1e-06):0.002004,r7:1e-06):0.002004,r3:0.002006):0.005096,(r5:0.004026,(r1:0.003941,r0:0.010166):0.007165):0.106856,r6:0.002949);"
2205,2205,0,1000,1000,64,"(r3:1e-06,(r2:0.001,r5:0.014157):0.001002,((r0:0.009069,(r1:0.008112,(r7:0.000969,r4:0.006066):0.017319):0.000942):0.001001,r6:0.004016):0.002005);"
2206,2206,0,1000,1000,55,"((r2:0.0056,(r6:0.001735,r7:0.002315):0.00185):0.019035,(r0:0.003062,r1:0.006148):0.002052,((r5:0.003054,r4:0.005147):0.00528,r3:0.006071):0.002088);"
2207,2207,0,1000,1000,83,"((r4:0.009111,r5:0.006093):0.002012,((r0:0.010117,r6:0.00301,r2:0.001002,r7:1e-06):0.006026,r1:0.008152):0.041255,r3:0.000999);"
2208,2208,0,1000,1000,82,"((((r3:0.012631,r1:0.01345):0.006009,r5:0.011217):0.002083,((r6:0.00707,r7:0.00309):0.000992,r0:0.019704):0.001067):0.00104,r4:0.014366,r2:0.001037);"
2209,2209,0,1000,1000,89,"(r0:0.009223,r1:0.005104,((r7:0.028759,(r6:0.005049,(r5:0.01341,r3:0.003035):0.002003,r2:0.018712):0.007226):0.001922,r4:0.006104):0.001978);"
2210,2210,0,1000,1000,70,"((r2:0.003007,r0:0.006042):0.010164,(r3:0.000988,(r5:0.007055,r4:0.008054):0.003021):0.020395,(r6:0.002003,(r1:0.00704,r7:0.001):0.002006):0.000934);"
2211,2211,0,1000,1000,99,"(((r6:0.001001,r3:0.001001):0.000998,r7:0.00301):0.003012,((r5:0.012131,r4:0.015248):0.022643,(r0:0.010114,r1:0.006016):0.018429):0.003941,r2:0.007047);"
2212,2212,0,1000,1000,92,"(r1:0.020273,r0:0.014315,((r4:0.005148,(r6:0.004031,r2:0.002007,r7:0.002007,r3:0.004028):0.003967):0.029933,r5:0.007358):0.01151);"
2213,2213,0,1000,1000,100,"(((r7:0.001001,r6:1e-06):0.007015,r1:0.01732):0.028931,(r0:0.010078,r2:1e-06,r3:1e-06):0.009077,(r5:0.007064,r4:0.009081):0.012223);"
2214,2214,0,1000,1000,55,"((r1:0.010215,r0:0.005053):0.004553,(((r5:0.008138,r4:0.006077):0.003011,r6:0.003012,r3:0.009119):0.002512,r2:0.002513):0.003019,r7:0.001504);"
2215,2215,0,1000,1000,62,"(r5:0.009582,(r7:0.0071,(r6:0.004008,r0:0.012159,r2:1e-06,r3:0.000999):0.000939):0.020528,(r1:0.005768,r4:0.002313):0.0029);"
2216,2216,0,1000,1000,57,"(r7:0.009062,r4:0.009061,r6:0.001002,(r0:0.009068,r3:0.001001,r1:0.00603,r5:0.00603):0.002005,r2:0.015175);"
2217,2217,0,1000,1000,53,"((r6:0.01623,r7:0.004):0.005036,r0:0.006029,r4:0.004015,r1:0.008052,r3:0.004014,r2:1e-06,r5:0.00704);"
2218,2218,0,1000,1000,95,"(((r1:0.009117,r2:0.000994):0.002037,r6:0.000981):0.048581,r0:0.014238,((r5:0.008094,r4:0.006061):0.003007,r3:1e-06):0.005039,r7:0.006025);"
2219,2219,0,1000,1000,75,"(r4:0.004084,r6:0.006035,((r1:0.002985,r0:0.006145):0.032877,((r5:0.007088,r2:0.001003,r7:1e-06):0.002298,r3:0.002741):0.002301):0.015789);"
2220,2220,0,1000,1000,76,"((((r4:0.008724,r0:0.007608):0.004035,((r7:1e-06,r6:0.001):0.008244,r1:0.028823):0.008722):0.003565,r5:0.012241):0.002056,r3:1e-06,r2:1e-06);"
2221,2221,0,1000,1000,77,"((r6:0.002005,r0:0.010269):0.003039,r7:0.005054,r4:0.010252,r3:1e-06,r1:0.009138,(r5:0.012567,r2:0.031294):0.001786);"
2222,2222,0,1000,1000,96,"((r4:0.018425,(r5:0.012336,r0:0.01346):0.002094):0.009307,r6:0.007376,(r2:0.004031,(r7:0.008168,(r1:0.005051,r3:1e-06):0.00818):0.012459):0.005908);"
2223,2223,0,1000,1000,59,"(r0:0.012279,(((r5:0.004024,r4:0.00402):0.003016,r2:0.002006):0.001049,((r3:0.001,r6:1e-06):0.001002,r7:0.001001):0.013126):0.000921,r1:0.018355);"
2224,2224,0,1000,1000,64,"((r3:0.01175,r0:0.009948):0.001931,(r2:0.012379,r1:0.006123):0.002638,(r6:0.002004,r7:0.002005,(r5:0.010275,r4:0.010299):0.000932):0.001371);"
2225,2225,0,1000,1000,85,"((r3:0.004006,r7:0.005036):0.04341,(r6:1e-06,(r4:0.005026,r5:0.006039):0.00301,r0:0.006026):0.001001,r1:0.012113,r2:0.001001);"
2226,2226,0,1000,1000,66,"(r4:0.017569,r7:1e-06,r2:0.004026,r1:0.007084,((r0:0.004126,r3:0.01327):0.004085,r6:0.017571):0.002049,r5:0.003016);"
2227,2227,0,1000,1000,48,"((r4:0.010797,r5:0.012202):0.003092,(r7:0.002274,r6:0.002753):0.003343,((r0:0.004088,r1:0.006142):0.004699,(r2:1e-06,r3:1e-06):0.003436):0.001537);"
2228,2228,0,1000,1000,71,"(r2:0.002007,(((r4:0.007055,r5:0.007052):0.000993,r0:0.009074):0.001005,(r1:0.018337,r3:0.010123):0.01423):0.000999,(r6:1e-06,r7:1e-06):0.002007);"
2229,2229,0,1000,1000,100,"(r6:0.002001,r5:0.010061,r2:0.003004,((r1:0.004005,r0:0.005039):0.011193,(r3:0.00606,(r4:0.010067,r7:1e-06):0.003993):0.042547):0.007003);"
2230,2230,0,1000,1000,104,"(((r4:0.005029,r5:0.003008):0.003016,(r3:0.000998,r6:0.003009):0.004022):0.005694,r1:0.02381,((r2:0.003659,r7:0.003457):0.022166,r0:0.00827):0.021654);"
2231,2231,0,1000,1000,52,"(r1:0.006046,((r5:0.005016,r3:0.001018):0.005075,r4:0.014294):0.002007,((r6:0.000999,r7:0.001):0.006073,r0:0.01015):0.00199,r2:0.000999);"
2232,2232,0,1000,1000,77,"(r6:0.004014,r0:0.008052,((r1:0.010071,r4:0.009056,r3:0.002004):0.006037,r7:0.020379):0.007059,(r5:0.010087,r2:0.001):0.002007);"
2233,2233,0,1000,1000,90,"(r7:0.000994,((r3:0.003213,r4:0.004925):0.044778,r5:0.004524):0.025146,r0:0.008166,(r2:0.008175,r1:0.004036,r6:0.002013):0.001011);"
2234,2234,0,1000,1000,55,"((r4:0.019042,((r1:0.005084,r3:1e-06,r5:0.012482):0.004078,r6:0.003039):0.003048,r0:0.015859):0.001008,r7:0.001008,r2:0.001008);"
2235,2235,0,1000,1000,51,"((r5:0.006074,(r1:0.019445,r6:0.006988):0.002298):0.003026,r3:1e-06,r2:1e-06,r7:1e-06,r4:0.011192,r0:0.00504);"
2236,2236,0,1000,1000,92,"(r7:1e-06,(((r6:0.00853,r0:0.006881):0.013529,(r5:0.008305,(r4:0.007123,r3:1e-06):0.000892):0.017862):0.02408,r2:0.004024):0.00303,r1:0.012215);"
2237,2237,0,1000,1000,64,"(r5:0.010506,((r3:1e-06,(r6:0.003003,r7:0.001):0.000999):0.004499,(r0:0.001998,r1:0.016242):0.003538):0.002147,(r4:0.009062,r2:1e-06):0.013634);"
2238,2238,0,1000,1000,66,"(((r0:0.007018,r3:0.000998,r7:0.001998):0.023432,(r1:0.004014,r2:1e-06):0.01116):0.002976,(r5:0.003012,r4:0.004021):0.003006,r6:0.006039);"
2239,2239,0,1000,1000,69,"(r0:0.009254,((r3:1e-06,((r4:0.013257,(r7:0.005139,r2:0.001937):0.003236):0.011416,r5:0.004826):0.005315):0.002012,r6:0.003027):0.000926,r1:0.015481);"
2240,2240,0,1000,1000,108,"(r0:0.01316,r5:0.009099,(r2:0.009841,(r1:0.018656,((r3:0.007057,r7:0.009078):0.00201,(r4:0.00907,r6:0.000992):0.00302):0.024325):0.002893):0.005281);"
2241,2241,0,1000,1000,54,"(r0:0.004028,(r2:0.011055,r7:0.004266):0.009023,(r5:0.007054,r6:0.001,(r1:0.007055,r3:0.001003):0.000999,r4:0.010094):0.000992);"
2242,2242,0,1000,1000,81,"(r4:0.014238,(r5:0.014443,((r0:0.010426,r2:0.002764):0.005073,(r7:0.001982,r1:0.009158):0.006396):0.014234):0.00808,r3:0.001002,r6:1e-06);"
2243,2243,0,1000,1000,110,"(((((r4:0.004045,r5:0.005065):0.003019,r2:0.001,r6:0.003014):0.006067,r7:0.053056):0.014735,r0:0.006879):0.018654,r1:0.012108,r3:0.007706);"
2244,2244,0,1000,1000,82,"((r7:0.001004,r2:0.001003,(r5:0.002003,r4:0.006133):0.004071):0.041941,(r0:0.011366,r3:0.002051):0.001675,(r1:0.007407,r6:0.006973):0.014352);"
2245,2245,0,1000,1000,62,"(((r4:0.00201,r5:0.009144):0.006116,r1:0.009155):0.000961,(r2:0.004032,r0:0.00913):0.002002,(r7:0.006083,(r6:0.001,r3:0.002007):0.013306):0.000967);"
2246,2246,0,1000,1000,71,"(r0:0.008045,r7:0.001,(r3:0.004011,(r6:0.01821,r2:0.003001,r1:0.016149,(r4:0.005026,r5:0.011115):0.004008):0.002002):0.001);"
2247,2247,0,1000,1000,55,"(r0:0.002005,((r4:0.004017,r5:0.00402):0.000992,(r3:0.004011,((r2:0.007061,r7:0.003996):0.015253,r6:0.005019):0.001):0.004022):0.003016,r1:0.002002);"
2248,2248,0,1000,1000,104,"(((r6:1e-06,r3:0.002008):0.027178,r7:0.007548):0.01131,((r5:0.017534,r2:1e-06):0.002126,(r0:0.009233,r1:0.005037):0.010152):0.015153,r4:0.014274);"
2249,2249,0,1000,1000,78,"((r6:0.003014,r7:1e-06,(r5:0.00915,r4:0.004042):0.004029):0.01077,((r1:0.003022,r0:0.002004):0.016139,r2:0.018052):0.006053,r3:0.008589);"
2250,2250,0,1000,1000,76,"((((r7:0.002143,r5:0.00803):0.002011,r6:0.003172):0.009742,r4:0.012022):0.027951,(r3:0.00203,r1:0.010227):0.002015,(r0:0.005038,r2:1e-06):0.002018);"
2251,2251,0,1000,1000,65,"(r6:1e-06,((r1:0.003009,r0:0.005025):0.005028,r2:1e-06):0.001,(((r4:0.005028,r5:0.004018):0.005045,r7:0.001991):0.013251,r3:0.00703):0.017334);"
2252,2252,0,1000,1000,86,"((r0:0.015119,r7:0.012277):0.010745,((r4:0.017739,r5:0.005047,r2:0.004027,r6:0.002003):0.003254,r3:0.006925):0.009092,r1:0.017049);"
2253,2253,0,1000,1000,47,"((r2:0.000996,r5:0.007054):0.001964,((r0:0.005002,r1:0.003048):0.000996,(r3:1e-06,(r6:1e-06,r7:1e-06):0.002004):0.001031):0.019404,r4:0.007103);"
2254,2254,0,1000,1000,57,"(r2:0.001001,(r5:0.005031,r4:0.002001):0.003011,((r7:1e-06,r0:0.014139):0.000982,r3:0.004034):0.010106,r6:0.003005,r1:0.014147);"
2255,2255,0,1000,1000,79,"(((((r3:0.00302,r6:0.007087):0.000887,r1:0.016545):0.006116,r2:0.012404):0.002994,r4:0.013286):0.007305,r0:0.007156,(r7:1e-06,r5:0.00916):0.001963);"
